Time Stamp,Time Zone,Fuel Category,Gen MW,,,,,
4/20/2019 11:06,EDT,Hydro,2457,,,,,
4/20/2019 11:10,EDT,Dual Fuel,3048,,,,,
4/20/2019 11:10,EDT,Natural Gas,2206,,,,,
4/20/2019 11:10,EDT,Nuclear,4791,,,,,
4/20/2019 11:10,EDT,Other Fossil Fuels,156,,,,,
4/20/2019 11:10,EDT,Other Renewables,182,,,,,
4/20/2019 11:10,EDT,Wind,381,,,,,
4/20/2019 11:10,EDT,Hydro,2450,,,,,
4/20/2019 11:15,EDT,Dual Fuel,3001,,,,,
4/20/2019 11:15,EDT,Natural Gas,2207,,,,,
4/20/2019 11:15,EDT,Nuclear,4788,,,,,
4/20/2019 11:15,EDT,Other Fossil Fuels,153,,,,,
4/20/2019 11:15,EDT,Other Renewables,181,,,,,
4/20/2019 11:15,EDT,Wind,399,,,,,
4/20/2019 11:15,EDT,Hydro,2375,,,,,
4/20/2019 11:20,EDT,Dual Fuel,2939,,,,,
4/20/2019 11:20,EDT,Natural Gas,2211,,,,,
4/20/2019 11:20,EDT,Nuclear,4789,,,,,
4/20/2019 11:20,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 11:20,EDT,Other Renewables,180,,,,,
4/20/2019 11:20,EDT,Wind,389,,,,,
4/20/2019 11:20,EDT,Hydro,2375,,,,,
4/20/2019 11:25,EDT,Dual Fuel,2888,,,,,
4/20/2019 11:25,EDT,Natural Gas,2210,,,,,
4/20/2019 11:25,EDT,Nuclear,4789,,,,,
4/20/2019 11:25,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 11:25,EDT,Other Renewables,181,,,,,
4/20/2019 11:25,EDT,Wind,387,,,,,
4/20/2019 11:25,EDT,Hydro,2374,,,,,
4/20/2019 11:30,EDT,Dual Fuel,2879,,,,,
4/20/2019 11:30,EDT,Natural Gas,2213,,,,,
4/20/2019 11:30,EDT,Nuclear,4790,,,,,
4/20/2019 11:30,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 11:30,EDT,Other Renewables,180,,,,,
4/20/2019 11:30,EDT,Wind,390,,,,,
4/20/2019 11:30,EDT,Hydro,2357,,,,,
4/20/2019 11:35,EDT,Dual Fuel,2849,,,,,
4/20/2019 11:35,EDT,Natural Gas,2213,,,,,
4/20/2019 11:35,EDT,Nuclear,4791,,,,,
4/20/2019 11:35,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 11:35,EDT,Other Renewables,181,,,,,
4/20/2019 11:35,EDT,Wind,384,,,,,
4/20/2019 11:35,EDT,Hydro,2388,,,,,
4/20/2019 11:40,EDT,Dual Fuel,2864,,,,,
4/20/2019 11:40,EDT,Natural Gas,2212,,,,,
4/20/2019 11:40,EDT,Nuclear,4789,,,,,
4/20/2019 11:40,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 11:40,EDT,Other Renewables,182,,,,,
4/20/2019 11:40,EDT,Wind,387,,,,,
4/20/2019 11:40,EDT,Hydro,2419,,,,,
4/20/2019 11:45,EDT,Dual Fuel,2841,,,,,
4/20/2019 11:45,EDT,Natural Gas,2211,,,,,
4/20/2019 11:45,EDT,Nuclear,4788,,,,,
4/20/2019 11:45,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 11:45,EDT,Other Renewables,182,,,,,
4/20/2019 11:45,EDT,Wind,390,,,,,
4/20/2019 11:45,EDT,Hydro,2494,,,,,
4/20/2019 11:50,EDT,Dual Fuel,2742,,,,,
4/20/2019 11:50,EDT,Natural Gas,2209,,,,,
4/20/2019 11:50,EDT,Nuclear,4789,,,,,
4/20/2019 11:50,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 11:50,EDT,Other Renewables,183,,,,,
4/20/2019 11:50,EDT,Wind,387,,,,,
4/20/2019 11:50,EDT,Hydro,2574,,,,,
4/20/2019 11:55,EDT,Dual Fuel,2712,,,,,
4/20/2019 11:55,EDT,Natural Gas,2212,,,,,
4/20/2019 11:55,EDT,Nuclear,4788,,,,,
4/20/2019 11:55,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 11:55,EDT,Other Renewables,186,,,,,
4/20/2019 11:55,EDT,Wind,386,,,,,
4/20/2019 11:55,EDT,Hydro,2577,,,,,
4/20/2019 12:00,EDT,Dual Fuel,2672,,,,,
4/20/2019 12:00,EDT,Natural Gas,2210,,,,,
4/20/2019 12:00,EDT,Nuclear,4789,,,,,
4/20/2019 12:00,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 12:00,EDT,Other Renewables,186,,,,,
4/20/2019 12:00,EDT,Wind,399,,,,,
4/20/2019 12:00,EDT,Hydro,2541,,,,,
4/20/2019 12:05,EDT,Dual Fuel,2631,,,,,
4/20/2019 12:05,EDT,Natural Gas,2209,,,,,
4/20/2019 12:05,EDT,Nuclear,4789,,,,,
4/20/2019 12:05,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 12:05,EDT,Other Renewables,186,,,,,
4/20/2019 12:05,EDT,Wind,413,,,,,
4/20/2019 12:05,EDT,Hydro,2537,,,,,
4/20/2019 12:10,EDT,Dual Fuel,2597,,,,,
4/20/2019 12:10,EDT,Natural Gas,2207,,,,,
4/20/2019 12:10,EDT,Nuclear,4790,,,,,
4/20/2019 12:10,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 12:10,EDT,Other Renewables,186,,,,,
4/20/2019 12:10,EDT,Wind,413,,,,,
4/20/2019 12:10,EDT,Hydro,2529,,,,,
4/20/2019 12:15,EDT,Dual Fuel,2581,,,,,
4/20/2019 12:15,EDT,Natural Gas,2207,,,,,
4/20/2019 12:15,EDT,Nuclear,4788,,,,,
4/20/2019 12:15,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 12:15,EDT,Other Renewables,184,,,,,
4/20/2019 12:15,EDT,Wind,404,,,,,
4/20/2019 12:15,EDT,Hydro,2532,,,,,
4/20/2019 12:20,EDT,Dual Fuel,2522,,,,,
4/20/2019 12:20,EDT,Natural Gas,2205,,,,,
4/20/2019 12:20,EDT,Nuclear,4790,,,,,
4/20/2019 12:20,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 12:20,EDT,Other Renewables,183,,,,,
4/20/2019 12:20,EDT,Wind,381,,,,,
4/20/2019 12:20,EDT,Hydro,2536,,,,,
4/20/2019 12:25,EDT,Dual Fuel,2464,,,,,
4/20/2019 12:25,EDT,Natural Gas,2208,,,,,
4/20/2019 12:25,EDT,Nuclear,4788,,,,,
4/20/2019 12:25,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 12:25,EDT,Other Renewables,184,,,,,
4/20/2019 12:25,EDT,Wind,386,,,,,
4/20/2019 12:25,EDT,Hydro,2540,,,,,
4/20/2019 12:30,EDT,Dual Fuel,2454,,,,,
4/20/2019 12:30,EDT,Natural Gas,2210,,,,,
4/20/2019 12:30,EDT,Nuclear,4790,,,,,
4/20/2019 12:30,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 12:30,EDT,Other Renewables,186,,,,,
4/20/2019 12:30,EDT,Wind,399,,,,,
4/20/2019 12:30,EDT,Hydro,2554,,,,,
4/20/2019 12:35,EDT,Dual Fuel,2431,,,,,
4/20/2019 12:35,EDT,Natural Gas,2208,,,,,
4/20/2019 12:35,EDT,Nuclear,4791,,,,,
4/20/2019 12:35,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 12:35,EDT,Other Renewables,186,,,,,
4/20/2019 12:35,EDT,Wind,423,,,,,
4/20/2019 12:35,EDT,Hydro,2541,,,,,
4/20/2019 12:40,EDT,Dual Fuel,2405,,,,,
4/20/2019 12:40,EDT,Natural Gas,2207,,,,,
4/20/2019 12:40,EDT,Nuclear,4789,,,,,
4/20/2019 12:40,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 12:40,EDT,Other Renewables,185,,,,,
4/20/2019 12:40,EDT,Wind,426,,,,,
4/20/2019 12:40,EDT,Hydro,2528,,,,,
4/20/2019 12:45,EDT,Dual Fuel,2389,,,,,
4/20/2019 12:45,EDT,Natural Gas,2207,,,,,
4/20/2019 12:45,EDT,Nuclear,4789,,,,,
4/20/2019 12:45,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 12:45,EDT,Other Renewables,187,,,,,
4/20/2019 12:45,EDT,Wind,427,,,,,
4/20/2019 12:45,EDT,Hydro,2522,,,,,
4/20/2019 12:50,EDT,Dual Fuel,2408,,,,,
4/20/2019 12:50,EDT,Natural Gas,2207,,,,,
4/20/2019 12:50,EDT,Nuclear,4790,,,,,
4/20/2019 12:50,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 12:50,EDT,Other Renewables,189,,,,,
4/20/2019 12:50,EDT,Wind,436,,,,,
4/20/2019 12:50,EDT,Hydro,2508,,,,,
4/20/2019 12:55,EDT,Dual Fuel,2393,,,,,
4/20/2019 12:55,EDT,Natural Gas,2209,,,,,
4/20/2019 12:55,EDT,Nuclear,4788,,,,,
4/20/2019 12:55,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 12:55,EDT,Other Renewables,189,,,,,
4/20/2019 12:55,EDT,Wind,431,,,,,
4/20/2019 12:55,EDT,Hydro,2513,,,,,
4/20/2019 13:00,EDT,Dual Fuel,2341,,,,,
4/20/2019 13:00,EDT,Natural Gas,2209,,,,,
4/20/2019 13:00,EDT,Nuclear,4790,,,,,
4/20/2019 13:00,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 13:00,EDT,Other Renewables,183,,,,,
4/20/2019 13:00,EDT,Wind,408,,,,,
4/20/2019 13:00,EDT,Hydro,2503,,,,,
4/20/2019 13:05,EDT,Dual Fuel,2294,,,,,
4/20/2019 13:05,EDT,Natural Gas,2209,,,,,
4/20/2019 13:05,EDT,Nuclear,4788,,,,,
4/20/2019 13:05,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 13:05,EDT,Other Renewables,186,,,,,
4/20/2019 13:05,EDT,Wind,388,,,,,
4/20/2019 13:05,EDT,Hydro,2495,,,,,
4/20/2019 13:10,EDT,Dual Fuel,2266,,,,,
4/20/2019 13:10,EDT,Natural Gas,2209,,,,,
4/20/2019 13:10,EDT,Nuclear,4790,,,,,
4/20/2019 13:10,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 13:10,EDT,Other Renewables,185,,,,,
4/20/2019 13:10,EDT,Wind,401,,,,,
4/20/2019 13:10,EDT,Hydro,2510,,,,,
4/20/2019 13:15,EDT,Dual Fuel,2235,,,,,
4/20/2019 13:15,EDT,Natural Gas,2208,,,,,
4/20/2019 13:15,EDT,Nuclear,4788,,,,,
4/20/2019 13:15,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 13:15,EDT,Other Renewables,190,,,,,
4/20/2019 13:15,EDT,Wind,402,,,,,
4/20/2019 13:15,EDT,Hydro,2502,,,,,
4/20/2019 13:20,EDT,Dual Fuel,2210,,,,,
4/20/2019 13:20,EDT,Natural Gas,2203,,,,,
4/20/2019 13:20,EDT,Nuclear,4789,,,,,
4/20/2019 13:20,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 13:20,EDT,Other Renewables,193,,,,,
4/20/2019 13:20,EDT,Wind,398,,,,,
4/20/2019 13:20,EDT,Hydro,2514,,,,,
4/20/2019 13:25,EDT,Dual Fuel,2198,,,,,
4/20/2019 13:25,EDT,Natural Gas,2205,,,,,
4/20/2019 13:25,EDT,Nuclear,4790,,,,,
4/20/2019 13:25,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 13:25,EDT,Other Renewables,193,,,,,
4/20/2019 13:25,EDT,Wind,409,,,,,
4/20/2019 13:25,EDT,Hydro,2528,,,,,
4/20/2019 13:30,EDT,Dual Fuel,2200,,,,,
4/20/2019 13:30,EDT,Natural Gas,2205,,,,,
4/20/2019 13:30,EDT,Nuclear,4790,,,,,
4/20/2019 13:30,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 13:30,EDT,Other Renewables,190,,,,,
4/20/2019 13:30,EDT,Wind,407,,,,,
4/20/2019 13:30,EDT,Hydro,2545,,,,,
4/20/2019 13:35,EDT,Dual Fuel,2219,,,,,
4/20/2019 13:35,EDT,Natural Gas,2205,,,,,
4/20/2019 13:35,EDT,Nuclear,4789,,,,,
4/20/2019 13:35,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 13:35,EDT,Other Renewables,187,,,,,
4/20/2019 13:35,EDT,Wind,388,,,,,
4/20/2019 13:35,EDT,Hydro,2588,,,,,
4/20/2019 13:40,EDT,Dual Fuel,2230,,,,,
4/20/2019 13:40,EDT,Natural Gas,2205,,,,,
4/20/2019 13:40,EDT,Nuclear,4789,,,,,
4/20/2019 13:40,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 13:40,EDT,Other Renewables,188,,,,,
4/20/2019 13:40,EDT,Wind,381,,,,,
4/20/2019 13:40,EDT,Hydro,2591,,,,,
4/20/2019 13:45,EDT,Dual Fuel,2243,,,,,
4/20/2019 13:45,EDT,Natural Gas,2206,,,,,
4/20/2019 13:45,EDT,Nuclear,4789,,,,,
4/20/2019 13:45,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 13:45,EDT,Other Renewables,189,,,,,
4/20/2019 13:45,EDT,Wind,379,,,,,
4/20/2019 13:45,EDT,Hydro,2578,,,,,
4/20/2019 13:50,EDT,Dual Fuel,2259,,,,,
4/20/2019 13:50,EDT,Natural Gas,2189,,,,,
4/20/2019 13:50,EDT,Nuclear,4788,,,,,
4/20/2019 13:50,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 13:50,EDT,Other Renewables,187,,,,,
4/20/2019 13:50,EDT,Wind,369,,,,,
4/20/2019 13:50,EDT,Hydro,2565,,,,,
4/20/2019 13:55,EDT,Dual Fuel,2274,,,,,
4/20/2019 13:55,EDT,Natural Gas,2165,,,,,
4/20/2019 13:55,EDT,Nuclear,4791,,,,,
4/20/2019 13:55,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 13:55,EDT,Other Renewables,187,,,,,
4/20/2019 13:55,EDT,Wind,365,,,,,
4/20/2019 13:55,EDT,Hydro,2531,,,,,
4/20/2019 14:00,EDT,Dual Fuel,2316,,,,,
4/20/2019 14:00,EDT,Natural Gas,2156,,,,,
4/20/2019 14:00,EDT,Nuclear,4790,,,,,
4/20/2019 14:00,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 14:00,EDT,Other Renewables,189,,,,,
4/20/2019 14:00,EDT,Wind,359,,,,,
4/20/2019 14:00,EDT,Hydro,2547,,,,,
4/20/2019 14:05,EDT,Dual Fuel,2397,,,,,
4/20/2019 14:05,EDT,Natural Gas,2176,,,,,
4/20/2019 14:05,EDT,Nuclear,4788,,,,,
4/20/2019 14:05,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 14:05,EDT,Other Renewables,189,,,,,
4/20/2019 14:05,EDT,Wind,340,,,,,
4/20/2019 14:05,EDT,Hydro,2584,,,,,
4/20/2019 14:10,EDT,Dual Fuel,2469,,,,,
4/20/2019 14:10,EDT,Natural Gas,2178,,,,,
4/20/2019 14:10,EDT,Nuclear,4789,,,,,
4/20/2019 14:10,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 14:10,EDT,Other Renewables,190,,,,,
4/20/2019 14:10,EDT,Wind,331,,,,,
4/20/2019 14:10,EDT,Hydro,2609,,,,,
4/20/2019 14:15,EDT,Dual Fuel,2501,,,,,
4/20/2019 14:15,EDT,Natural Gas,2178,,,,,
4/20/2019 14:15,EDT,Nuclear,4788,,,,,
4/20/2019 14:15,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 14:15,EDT,Other Renewables,189,,,,,
4/20/2019 14:15,EDT,Wind,327,,,,,
4/20/2019 14:15,EDT,Hydro,2607,,,,,
4/20/2019 14:20,EDT,Dual Fuel,2530,,,,,
4/20/2019 14:20,EDT,Natural Gas,2177,,,,,
4/20/2019 14:20,EDT,Nuclear,4789,,,,,
4/20/2019 14:20,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 14:20,EDT,Other Renewables,187,,,,,
4/20/2019 14:20,EDT,Wind,311,,,,,
4/20/2019 14:20,EDT,Hydro,2592,,,,,
4/20/2019 14:25,EDT,Dual Fuel,2556,,,,,
4/20/2019 14:25,EDT,Natural Gas,2178,,,,,
4/20/2019 14:25,EDT,Nuclear,4790,,,,,
4/20/2019 14:25,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 14:25,EDT,Other Renewables,186,,,,,
4/20/2019 14:25,EDT,Wind,309,,,,,
4/20/2019 14:25,EDT,Hydro,2580,,,,,
4/20/2019 14:30,EDT,Dual Fuel,2575,,,,,
4/20/2019 14:30,EDT,Natural Gas,2179,,,,,
4/20/2019 14:30,EDT,Nuclear,4789,,,,,
4/20/2019 14:30,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 14:30,EDT,Other Renewables,188,,,,,
4/20/2019 14:30,EDT,Wind,317,,,,,
4/20/2019 14:30,EDT,Hydro,2567,,,,,
4/20/2019 14:35,EDT,Dual Fuel,2583,,,,,
4/20/2019 14:35,EDT,Natural Gas,2178,,,,,
4/20/2019 14:35,EDT,Nuclear,4789,,,,,
4/20/2019 14:35,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 14:35,EDT,Other Renewables,191,,,,,
4/20/2019 14:35,EDT,Wind,311,,,,,
4/20/2019 14:35,EDT,Hydro,2545,,,,,
4/20/2019 14:40,EDT,Dual Fuel,2588,,,,,
4/20/2019 14:40,EDT,Natural Gas,2180,,,,,
4/20/2019 14:40,EDT,Nuclear,4790,,,,,
4/20/2019 14:40,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 14:40,EDT,Other Renewables,190,,,,,
4/20/2019 14:40,EDT,Wind,299,,,,,
4/20/2019 14:40,EDT,Hydro,2539,,,,,
4/20/2019 14:45,EDT,Dual Fuel,2579,,,,,
4/20/2019 14:45,EDT,Natural Gas,2180,,,,,
4/20/2019 14:45,EDT,Nuclear,4790,,,,,
4/20/2019 14:45,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 14:45,EDT,Other Renewables,188,,,,,
4/20/2019 14:45,EDT,Wind,313,,,,,
4/20/2019 14:45,EDT,Hydro,2537,,,,,
4/20/2019 14:50,EDT,Dual Fuel,2563,,,,,
4/20/2019 14:50,EDT,Natural Gas,2180,,,,,
4/20/2019 14:50,EDT,Nuclear,4788,,,,,
4/20/2019 14:50,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 14:50,EDT,Other Renewables,188,,,,,
4/20/2019 14:50,EDT,Wind,339,,,,,
4/20/2019 14:50,EDT,Hydro,2498,,,,,
4/20/2019 14:55,EDT,Dual Fuel,2552,,,,,
4/20/2019 14:55,EDT,Natural Gas,2180,,,,,
4/20/2019 14:55,EDT,Nuclear,4788,,,,,
4/20/2019 14:55,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 14:55,EDT,Other Renewables,174,,,,,
4/20/2019 14:55,EDT,Wind,334,,,,,
4/20/2019 14:55,EDT,Hydro,2497,,,,,
4/20/2019 15:00,EDT,Dual Fuel,2509,,,,,
4/20/2019 15:00,EDT,Natural Gas,2181,,,,,
4/20/2019 15:00,EDT,Nuclear,4787,,,,,
4/20/2019 15:00,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 15:00,EDT,Other Renewables,167,,,,,
4/20/2019 15:00,EDT,Wind,335,,,,,
4/20/2019 15:00,EDT,Hydro,2498,,,,,
4/20/2019 15:05,EDT,Dual Fuel,2480,,,,,
4/20/2019 15:05,EDT,Natural Gas,2181,,,,,
4/20/2019 15:05,EDT,Nuclear,4790,,,,,
4/20/2019 15:05,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 15:05,EDT,Other Renewables,165,,,,,
4/20/2019 15:05,EDT,Wind,340,,,,,
4/20/2019 15:05,EDT,Hydro,2517,,,,,
4/20/2019 15:10,EDT,Dual Fuel,2490,,,,,
4/20/2019 15:10,EDT,Natural Gas,2182,,,,,
4/20/2019 15:10,EDT,Nuclear,4788,,,,,
4/20/2019 15:10,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 15:10,EDT,Other Renewables,167,,,,,
4/20/2019 15:10,EDT,Wind,338,,,,,
4/20/2019 15:10,EDT,Hydro,2533,,,,,
4/20/2019 15:15,EDT,Dual Fuel,2495,,,,,
4/20/2019 15:15,EDT,Natural Gas,2181,,,,,
4/20/2019 15:15,EDT,Nuclear,4789,,,,,
4/20/2019 15:15,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 15:15,EDT,Other Renewables,165,,,,,
4/20/2019 15:15,EDT,Wind,325,,,,,
4/20/2019 15:15,EDT,Hydro,2542,,,,,
4/20/2019 15:20,EDT,Dual Fuel,2516,,,,,
4/20/2019 15:20,EDT,Natural Gas,2182,,,,,
4/20/2019 15:20,EDT,Nuclear,4787,,,,,
4/20/2019 15:20,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 15:20,EDT,Other Renewables,166,,,,,
4/20/2019 15:20,EDT,Wind,335,,,,,
4/20/2019 15:20,EDT,Hydro,2547,,,,,
4/20/2019 15:25,EDT,Dual Fuel,2546,,,,,
4/20/2019 15:25,EDT,Natural Gas,2182,,,,,
4/20/2019 15:25,EDT,Nuclear,4788,,,,,
4/20/2019 15:25,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 15:25,EDT,Other Renewables,166,,,,,
4/20/2019 15:25,EDT,Wind,380,,,,,
4/20/2019 15:25,EDT,Hydro,2552,,,,,
4/20/2019 15:30,EDT,Dual Fuel,2563,,,,,
4/20/2019 15:30,EDT,Natural Gas,2166,,,,,
4/20/2019 15:30,EDT,Nuclear,4787,,,,,
4/20/2019 15:30,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 15:30,EDT,Other Renewables,163,,,,,
4/20/2019 15:30,EDT,Wind,434,,,,,
4/20/2019 15:30,EDT,Hydro,2525,,,,,
4/20/2019 15:35,EDT,Dual Fuel,2563,,,,,
4/20/2019 15:35,EDT,Natural Gas,2137,,,,,
4/20/2019 15:35,EDT,Nuclear,4787,,,,,
4/20/2019 15:35,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 15:35,EDT,Other Renewables,167,,,,,
4/20/2019 15:35,EDT,Wind,426,,,,,
4/20/2019 15:35,EDT,Hydro,2533,,,,,
4/20/2019 15:40,EDT,Dual Fuel,2545,,,,,
4/20/2019 15:40,EDT,Natural Gas,2139,,,,,
4/20/2019 15:40,EDT,Nuclear,4785,,,,,
4/20/2019 15:40,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 15:40,EDT,Other Renewables,166,,,,,
4/20/2019 15:40,EDT,Wind,397,,,,,
4/20/2019 15:40,EDT,Hydro,2536,,,,,
4/20/2019 15:45,EDT,Dual Fuel,2537,,,,,
4/20/2019 15:45,EDT,Natural Gas,2139,,,,,
4/20/2019 15:45,EDT,Nuclear,4785,,,,,
4/20/2019 15:45,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 15:45,EDT,Other Renewables,166,,,,,
4/20/2019 15:45,EDT,Wind,383,,,,,
4/20/2019 15:45,EDT,Hydro,2564,,,,,
4/20/2019 15:50,EDT,Dual Fuel,2523,,,,,
4/20/2019 15:50,EDT,Natural Gas,2139,,,,,
4/20/2019 15:50,EDT,Nuclear,4785,,,,,
4/20/2019 15:50,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 15:50,EDT,Other Renewables,165,,,,,
4/20/2019 15:50,EDT,Wind,364,,,,,
4/20/2019 15:50,EDT,Hydro,2543,,,,,
4/20/2019 15:55,EDT,Dual Fuel,2502,,,,,
4/20/2019 15:55,EDT,Natural Gas,2137,,,,,
4/20/2019 15:55,EDT,Nuclear,4783,,,,,
4/20/2019 15:55,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 15:55,EDT,Other Renewables,164,,,,,
4/20/2019 15:55,EDT,Wind,359,,,,,
4/20/2019 15:55,EDT,Hydro,2519,,,,,
4/20/2019 16:00,EDT,Dual Fuel,2507,,,,,
4/20/2019 16:00,EDT,Natural Gas,2140,,,,,
4/20/2019 16:00,EDT,Nuclear,4785,,,,,
4/20/2019 16:00,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 16:00,EDT,Other Renewables,163,,,,,
4/20/2019 16:00,EDT,Wind,369,,,,,
4/20/2019 16:00,EDT,Hydro,2510,,,,,
4/20/2019 16:05,EDT,Dual Fuel,2486,,,,,
4/20/2019 16:05,EDT,Natural Gas,2143,,,,,
4/20/2019 16:05,EDT,Nuclear,4785,,,,,
4/20/2019 16:05,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 16:05,EDT,Other Renewables,163,,,,,
4/20/2019 16:05,EDT,Wind,369,,,,,
4/20/2019 16:05,EDT,Hydro,2501,,,,,
4/20/2019 16:10,EDT,Dual Fuel,2462,,,,,
4/20/2019 16:10,EDT,Natural Gas,2144,,,,,
4/20/2019 16:10,EDT,Nuclear,4786,,,,,
4/20/2019 16:10,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 16:10,EDT,Other Renewables,163,,,,,
4/20/2019 16:10,EDT,Wind,366,,,,,
4/20/2019 16:10,EDT,Hydro,2506,,,,,
4/20/2019 16:15,EDT,Dual Fuel,2437,,,,,
4/20/2019 16:15,EDT,Natural Gas,2144,,,,,
4/20/2019 16:15,EDT,Nuclear,4786,,,,,
4/20/2019 16:15,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 16:15,EDT,Other Renewables,164,,,,,
4/20/2019 16:15,EDT,Wind,359,,,,,
4/20/2019 16:15,EDT,Hydro,2536,,,,,
4/20/2019 16:20,EDT,Dual Fuel,2409,,,,,
4/20/2019 16:20,EDT,Natural Gas,2143,,,,,
4/20/2019 16:20,EDT,Nuclear,4786,,,,,
4/20/2019 16:20,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 16:20,EDT,Other Renewables,163,,,,,
4/20/2019 16:20,EDT,Wind,359,,,,,
4/20/2019 16:20,EDT,Hydro,2537,,,,,
4/20/2019 16:25,EDT,Dual Fuel,2400,,,,,
4/20/2019 16:25,EDT,Natural Gas,2145,,,,,
4/20/2019 16:25,EDT,Nuclear,4786,,,,,
4/20/2019 16:25,EDT,Other Fossil Fuels,148,,,,,
4/20/2019 16:25,EDT,Other Renewables,164,,,,,
4/20/2019 16:25,EDT,Wind,367,,,,,
4/20/2019 16:25,EDT,Hydro,2552,,,,,
4/20/2019 16:30,EDT,Dual Fuel,2398,,,,,
4/20/2019 16:30,EDT,Natural Gas,2145,,,,,
4/20/2019 16:30,EDT,Nuclear,4785,,,,,
4/20/2019 16:30,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 16:30,EDT,Other Renewables,162,,,,,
4/20/2019 16:30,EDT,Wind,363,,,,,
4/20/2019 16:30,EDT,Hydro,2507,,,,,
4/20/2019 16:35,EDT,Dual Fuel,2407,,,,,
4/20/2019 16:35,EDT,Natural Gas,2144,,,,,
4/20/2019 16:35,EDT,Nuclear,4786,,,,,
4/20/2019 16:35,EDT,Other Fossil Fuels,147,,,,,
4/20/2019 16:35,EDT,Other Renewables,161,,,,,
4/20/2019 16:35,EDT,Wind,346,,,,,
4/20/2019 16:35,EDT,Hydro,2521,,,,,
4/20/2019 16:40,EDT,Dual Fuel,2407,,,,,
4/20/2019 16:40,EDT,Natural Gas,2145,,,,,
4/20/2019 16:40,EDT,Nuclear,4785,,,,,
4/20/2019 16:40,EDT,Other Fossil Fuels,149,,,,,
4/20/2019 16:40,EDT,Other Renewables,163,,,,,
4/20/2019 16:40,EDT,Wind,352,,,,,
4/20/2019 16:40,EDT,Hydro,2520,,,,,
4/20/2019 16:45,EDT,Dual Fuel,2429,,,,,
4/20/2019 16:45,EDT,Natural Gas,2146,,,,,
4/20/2019 16:45,EDT,Nuclear,4787,,,,,
4/20/2019 16:45,EDT,Other Fossil Fuels,148,,,,,
