Time Stamp,Time Zone,Fuel Category,Gen MW,,,,,
1/1/2018 11:10,EST,Other Renewables,249,,,,,
1/1/2018 11:10,EST,Wind,257,,,,,
1/1/2018 11:10,EST,Hydro,3428,,,,,
1/1/2018 11:15,EST,Dual Fuel,5030,,,,,
1/1/2018 11:15,EST,Natural Gas,2374,,,,,
1/1/2018 11:15,EST,Nuclear,5414,,,,,
1/1/2018 11:15,EST,Other Fossil Fuels,177,,,,,
1/1/2018 11:15,EST,Other Renewables,254,,,,,
1/1/2018 11:15,EST,Wind,261,,,,,
1/1/2018 11:15,EST,Hydro,3384,,,,,
1/1/2018 11:20,EST,Dual Fuel,4997,,,,,
1/1/2018 11:20,EST,Natural Gas,2369,,,,,
1/1/2018 11:20,EST,Nuclear,5413,,,,,
1/1/2018 11:20,EST,Other Fossil Fuels,177,,,,,
1/1/2018 11:20,EST,Other Renewables,253,,,,,
1/1/2018 11:20,EST,Wind,271,,,,,
1/1/2018 11:20,EST,Hydro,3358,,,,,
1/1/2018 11:25,EST,Dual Fuel,4918,,,,,
1/1/2018 11:25,EST,Natural Gas,2386,,,,,
1/1/2018 11:25,EST,Nuclear,5414,,,,,
1/1/2018 11:25,EST,Other Fossil Fuels,177,,,,,
1/1/2018 11:25,EST,Other Renewables,256,,,,,
1/1/2018 11:25,EST,Wind,279,,,,,
1/1/2018 11:25,EST,Hydro,3332,,,,,
1/1/2018 11:30,EST,Dual Fuel,4929,,,,,
1/1/2018 11:30,EST,Natural Gas,2381,,,,,
1/1/2018 11:30,EST,Nuclear,5413,,,,,
1/1/2018 11:30,EST,Other Fossil Fuels,177,,,,,
1/1/2018 11:30,EST,Other Renewables,256,,,,,
1/1/2018 11:30,EST,Wind,298,,,,,
1/1/2018 11:30,EST,Hydro,3371,,,,,
1/1/2018 11:35,EST,Dual Fuel,4901,,,,,
1/1/2018 11:35,EST,Natural Gas,2376,,,,,
1/1/2018 11:35,EST,Nuclear,5413,,,,,
1/1/2018 11:35,EST,Other Fossil Fuels,176,,,,,
1/1/2018 11:35,EST,Other Renewables,257,,,,,
1/1/2018 11:35,EST,Wind,310,,,,,
1/1/2018 11:35,EST,Hydro,3359,,,,,
1/1/2018 11:40,EST,Dual Fuel,4934,,,,,
1/1/2018 11:40,EST,Natural Gas,2376,,,,,
1/1/2018 11:40,EST,Nuclear,5414,,,,,
1/1/2018 11:40,EST,Other Fossil Fuels,176,,,,,
1/1/2018 11:40,EST,Other Renewables,258,,,,,
1/1/2018 11:40,EST,Wind,329,,,,,
1/1/2018 11:40,EST,Hydro,3298,,,,,
1/1/2018 11:45,EST,Dual Fuel,4946,,,,,
1/1/2018 11:45,EST,Natural Gas,2375,,,,,
1/1/2018 11:45,EST,Nuclear,5413,,,,,
1/1/2018 11:45,EST,Other Fossil Fuels,176,,,,,
1/1/2018 11:45,EST,Other Renewables,254,,,,,
1/1/2018 11:45,EST,Wind,336,,,,,
1/1/2018 11:45,EST,Hydro,3304,,,,,
1/1/2018 11:50,EST,Dual Fuel,4968,,,,,
1/1/2018 11:50,EST,Natural Gas,2364,,,,,
1/1/2018 11:50,EST,Nuclear,5415,,,,,
1/1/2018 11:50,EST,Other Fossil Fuels,176,,,,,
1/1/2018 11:50,EST,Other Renewables,258,,,,,
1/1/2018 11:50,EST,Wind,338,,,,,
1/1/2018 11:50,EST,Hydro,3304,,,,,
1/1/2018 11:55,EST,Dual Fuel,4986,,,,,
1/1/2018 11:55,EST,Natural Gas,2333,,,,,
1/1/2018 11:55,EST,Nuclear,5412,,,,,
1/1/2018 11:55,EST,Other Fossil Fuels,177,,,,,
1/1/2018 11:55,EST,Other Renewables,257,,,,,
1/1/2018 11:55,EST,Wind,359,,,,,
1/1/2018 11:55,EST,Hydro,3293,,,,,
1/1/2018 12:00,EST,Dual Fuel,4939,,,,,
1/1/2018 12:00,EST,Natural Gas,2316,,,,,
1/1/2018 12:00,EST,Nuclear,5414,,,,,
1/1/2018 12:00,EST,Other Fossil Fuels,177,,,,,
1/1/2018 12:00,EST,Other Renewables,255,,,,,
1/1/2018 12:00,EST,Wind,362,,,,,
1/1/2018 12:00,EST,Hydro,3311,,,,,
1/1/2018 12:05,EST,Dual Fuel,5002,,,,,
1/1/2018 12:05,EST,Natural Gas,2331,,,,,
1/1/2018 12:05,EST,Nuclear,5413,,,,,
1/1/2018 12:05,EST,Other Fossil Fuels,177,,,,,
1/1/2018 12:05,EST,Other Renewables,256,,,,,
1/1/2018 12:05,EST,Wind,359,,,,,
1/1/2018 12:05,EST,Hydro,3309,,,,,
1/1/2018 12:10,EST,Dual Fuel,5019,,,,,
1/1/2018 12:10,EST,Natural Gas,2330,,,,,
1/1/2018 12:10,EST,Nuclear,5413,,,,,
1/1/2018 12:10,EST,Other Fossil Fuels,177,,,,,
1/1/2018 12:10,EST,Other Renewables,254,,,,,
1/1/2018 12:10,EST,Wind,377,,,,,
1/1/2018 12:10,EST,Hydro,3421,,,,,
1/1/2018 12:15,EST,Dual Fuel,5020,,,,,
1/1/2018 12:15,EST,Natural Gas,2338,,,,,
1/1/2018 12:15,EST,Nuclear,5413,,,,,
1/1/2018 12:15,EST,Other Fossil Fuels,178,,,,,
1/1/2018 12:15,EST,Other Renewables,259,,,,,
1/1/2018 12:15,EST,Wind,398,,,,,
1/1/2018 12:15,EST,Hydro,3448,,,,,
1/1/2018 12:20,EST,Dual Fuel,5003,,,,,
1/1/2018 12:20,EST,Natural Gas,2347,,,,,
1/1/2018 12:20,EST,Nuclear,5413,,,,,
1/1/2018 12:20,EST,Other Fossil Fuels,177,,,,,
1/1/2018 12:20,EST,Other Renewables,257,,,,,
1/1/2018 12:20,EST,Wind,414,,,,,
1/1/2018 12:20,EST,Hydro,3413,,,,,
1/1/2018 12:25,EST,Dual Fuel,5054,,,,,
1/1/2018 12:25,EST,Natural Gas,2325,,,,,
1/1/2018 12:25,EST,Nuclear,5412,,,,,
1/1/2018 12:25,EST,Other Fossil Fuels,177,,,,,
1/1/2018 12:25,EST,Other Renewables,254,,,,,
1/1/2018 12:25,EST,Wind,425,,,,,
1/1/2018 12:25,EST,Hydro,3349,,,,,
1/1/2018 12:30,EST,Dual Fuel,5094,,,,,
1/1/2018 12:30,EST,Natural Gas,2335,,,,,
1/1/2018 12:30,EST,Nuclear,5413,,,,,
1/1/2018 12:30,EST,Other Fossil Fuels,177,,,,,
1/1/2018 12:30,EST,Other Renewables,258,,,,,
1/1/2018 12:30,EST,Wind,439,,,,,
1/1/2018 12:30,EST,Hydro,3272,,,,,
1/1/2018 12:35,EST,Dual Fuel,5054,,,,,
1/1/2018 12:35,EST,Natural Gas,2364,,,,,
1/1/2018 12:35,EST,Nuclear,5413,,,,,
1/1/2018 12:35,EST,Other Fossil Fuels,177,,,,,
1/1/2018 12:35,EST,Other Renewables,257,,,,,
1/1/2018 12:35,EST,Wind,464,,,,,
1/1/2018 12:35,EST,Hydro,3302,,,,,
1/1/2018 12:40,EST,Dual Fuel,5009,,,,,
1/1/2018 12:40,EST,Natural Gas,2382,,,,,
1/1/2018 12:40,EST,Nuclear,5412,,,,,
1/1/2018 12:40,EST,Other Fossil Fuels,176,,,,,
1/1/2018 12:40,EST,Other Renewables,252,,,,,
1/1/2018 12:40,EST,Wind,477,,,,,
1/1/2018 12:40,EST,Hydro,3291,,,,,
1/1/2018 12:45,EST,Dual Fuel,4995,,,,,
1/1/2018 12:45,EST,Natural Gas,2368,,,,,
1/1/2018 12:45,EST,Nuclear,5414,,,,,
1/1/2018 12:45,EST,Other Fossil Fuels,176,,,,,
1/1/2018 12:45,EST,Other Renewables,250,,,,,
1/1/2018 12:45,EST,Wind,481,,,,,
1/1/2018 12:45,EST,Hydro,3266,,,,,
1/1/2018 12:50,EST,Dual Fuel,5002,,,,,
1/1/2018 12:50,EST,Natural Gas,2359,,,,,
1/1/2018 12:50,EST,Nuclear,5414,,,,,
1/1/2018 12:50,EST,Other Fossil Fuels,176,,,,,
1/1/2018 12:50,EST,Other Renewables,250,,,,,
1/1/2018 12:50,EST,Wind,495,,,,,
1/1/2018 12:50,EST,Hydro,3230,,,,,
1/1/2018 12:55,EST,Dual Fuel,4965,,,,,
1/1/2018 12:55,EST,Natural Gas,2367,,,,,
1/1/2018 12:55,EST,Nuclear,5414,,,,,
1/1/2018 12:55,EST,Other Fossil Fuels,177,,,,,
1/1/2018 12:55,EST,Other Renewables,250,,,,,
1/1/2018 12:55,EST,Wind,493,,,,,
1/1/2018 12:55,EST,Hydro,3225,,,,,
1/1/2018 13:00,EST,Dual Fuel,4987,,,,,
1/1/2018 13:00,EST,Natural Gas,2341,,,,,
1/1/2018 13:00,EST,Nuclear,5414,,,,,
1/1/2018 13:00,EST,Other Fossil Fuels,177,,,,,
1/1/2018 13:00,EST,Other Renewables,253,,,,,
1/1/2018 13:00,EST,Wind,500,,,,,
1/1/2018 13:00,EST,Hydro,3209,,,,,
1/1/2018 13:05,EST,Dual Fuel,4993,,,,,
1/1/2018 13:05,EST,Natural Gas,2329,,,,,
1/1/2018 13:05,EST,Nuclear,5414,,,,,
1/1/2018 13:05,EST,Other Fossil Fuels,177,,,,,
1/1/2018 13:05,EST,Other Renewables,252,,,,,
1/1/2018 13:05,EST,Wind,493,,,,,
1/1/2018 13:05,EST,Hydro,3267,,,,,
1/1/2018 13:10,EST,Dual Fuel,4962,,,,,
1/1/2018 13:10,EST,Natural Gas,2323,,,,,
1/1/2018 13:10,EST,Nuclear,5411,,,,,
1/1/2018 13:10,EST,Other Fossil Fuels,177,,,,,
1/1/2018 13:10,EST,Other Renewables,253,,,,,
1/1/2018 13:10,EST,Wind,482,,,,,
1/1/2018 13:10,EST,Hydro,3287,,,,,
1/1/2018 13:15,EST,Dual Fuel,4922,,,,,
1/1/2018 13:15,EST,Natural Gas,2329,,,,,
1/1/2018 13:15,EST,Nuclear,5414,,,,,
1/1/2018 13:15,EST,Other Fossil Fuels,178,,,,,
1/1/2018 13:15,EST,Other Renewables,255,,,,,
1/1/2018 13:15,EST,Wind,470,,,,,
1/1/2018 13:15,EST,Hydro,3347,,,,,
1/1/2018 13:20,EST,Dual Fuel,4914,,,,,
1/1/2018 13:20,EST,Natural Gas,2323,,,,,
1/1/2018 13:20,EST,Nuclear,5411,,,,,
1/1/2018 13:20,EST,Other Fossil Fuels,178,,,,,
1/1/2018 13:20,EST,Other Renewables,252,,,,,
1/1/2018 13:20,EST,Wind,481,,,,,
1/1/2018 13:20,EST,Hydro,3344,,,,,
1/1/2018 13:25,EST,Dual Fuel,4944,,,,,
1/1/2018 13:25,EST,Natural Gas,2324,,,,,
1/1/2018 13:25,EST,Nuclear,5411,,,,,
1/1/2018 13:25,EST,Other Fossil Fuels,177,,,,,
1/1/2018 13:25,EST,Other Renewables,254,,,,,
1/1/2018 13:25,EST,Wind,476,,,,,
1/1/2018 13:25,EST,Hydro,3289,,,,,
1/1/2018 13:30,EST,Dual Fuel,4959,,,,,
1/1/2018 13:30,EST,Natural Gas,2321,,,,,
1/1/2018 13:30,EST,Nuclear,5412,,,,,
1/1/2018 13:30,EST,Other Fossil Fuels,177,,,,,
1/1/2018 13:30,EST,Other Renewables,254,,,,,
1/1/2018 13:30,EST,Wind,482,,,,,
1/1/2018 13:30,EST,Hydro,3291,,,,,
1/1/2018 13:35,EST,Dual Fuel,5010,,,,,
1/1/2018 13:35,EST,Natural Gas,2333,,,,,
1/1/2018 13:35,EST,Nuclear,5412,,,,,
1/1/2018 13:35,EST,Other Fossil Fuels,177,,,,,
1/1/2018 13:35,EST,Other Renewables,253,,,,,
1/1/2018 13:35,EST,Wind,484,,,,,
1/1/2018 13:35,EST,Hydro,3281,,,,,
1/1/2018 13:40,EST,Dual Fuel,5033,,,,,
1/1/2018 13:40,EST,Natural Gas,2343,,,,,
1/1/2018 13:40,EST,Nuclear,5412,,,,,
1/1/2018 13:40,EST,Other Fossil Fuels,177,,,,,
1/1/2018 13:40,EST,Other Renewables,253,,,,,
1/1/2018 13:40,EST,Wind,482,,,,,
1/1/2018 13:40,EST,Hydro,3276,,,,,
1/1/2018 13:45,EST,Dual Fuel,5098,,,,,
1/1/2018 13:45,EST,Natural Gas,2323,,,,,
1/1/2018 13:45,EST,Nuclear,5412,,,,,
1/1/2018 13:45,EST,Other Fossil Fuels,176,,,,,
1/1/2018 13:45,EST,Other Renewables,253,,,,,
1/1/2018 13:45,EST,Wind,482,,,,,
1/1/2018 13:45,EST,Hydro,3240,,,,,
1/1/2018 13:50,EST,Dual Fuel,5100,,,,,
1/1/2018 13:50,EST,Natural Gas,2322,,,,,
1/1/2018 13:50,EST,Nuclear,5411,,,,,
1/1/2018 13:50,EST,Other Fossil Fuels,176,,,,,
1/1/2018 13:50,EST,Other Renewables,255,,,,,
1/1/2018 13:50,EST,Wind,461,,,,,
1/1/2018 13:50,EST,Hydro,3178,,,,,
1/1/2018 13:55,EST,Dual Fuel,5114,,,,,
1/1/2018 13:55,EST,Natural Gas,2326,,,,,
1/1/2018 13:55,EST,Nuclear,5413,,,,,
1/1/2018 13:55,EST,Other Fossil Fuels,178,,,,,
1/1/2018 13:55,EST,Other Renewables,256,,,,,
1/1/2018 13:55,EST,Wind,446,,,,,
1/1/2018 13:55,EST,Hydro,3154,,,,,
1/1/2018 14:00,EST,Dual Fuel,5107,,,,,
1/1/2018 14:00,EST,Natural Gas,2321,,,,,
1/1/2018 14:00,EST,Nuclear,5412,,,,,
1/1/2018 14:00,EST,Other Fossil Fuels,177,,,,,
1/1/2018 14:00,EST,Other Renewables,254,,,,,
1/1/2018 14:00,EST,Wind,443,,,,,
1/1/2018 14:00,EST,Hydro,3162,,,,,
1/1/2018 14:05,EST,Dual Fuel,5103,,,,,
1/1/2018 14:05,EST,Natural Gas,2326,,,,,
1/1/2018 14:05,EST,Nuclear,5411,,,,,
1/1/2018 14:05,EST,Other Fossil Fuels,177,,,,,
1/1/2018 14:05,EST,Other Renewables,254,,,,,
1/1/2018 14:05,EST,Wind,430,,,,,
1/1/2018 14:05,EST,Hydro,3189,,,,,
1/1/2018 14:10,EST,Dual Fuel,5056,,,,,
1/1/2018 14:10,EST,Natural Gas,2330,,,,,
1/1/2018 14:10,EST,Nuclear,5411,,,,,
1/1/2018 14:10,EST,Other Fossil Fuels,177,,,,,
1/1/2018 14:10,EST,Other Renewables,253,,,,,
1/1/2018 14:10,EST,Wind,430,,,,,
1/1/2018 14:10,EST,Hydro,3249,,,,,
1/1/2018 14:15,EST,Dual Fuel,5056,,,,,
1/1/2018 14:15,EST,Natural Gas,2341,,,,,
1/1/2018 14:15,EST,Nuclear,5412,,,,,
1/1/2018 14:15,EST,Other Fossil Fuels,178,,,,,
1/1/2018 14:15,EST,Other Renewables,251,,,,,
1/1/2018 14:15,EST,Wind,434,,,,,
1/1/2018 14:15,EST,Hydro,3266,,,,,
1/1/2018 14:20,EST,Dual Fuel,5076,,,,,
1/1/2018 14:20,EST,Natural Gas,2340,,,,,
1/1/2018 14:20,EST,Nuclear,5412,,,,,
1/1/2018 14:20,EST,Other Fossil Fuels,177,,,,,
1/1/2018 14:20,EST,Other Renewables,253,,,,,
1/1/2018 14:20,EST,Wind,433,,,,,
1/1/2018 14:20,EST,Hydro,3257,,,,,
1/1/2018 14:25,EST,Dual Fuel,5139,,,,,
1/1/2018 14:25,EST,Natural Gas,2344,,,,,
1/1/2018 14:25,EST,Nuclear,5412,,,,,
1/1/2018 14:25,EST,Other Fossil Fuels,177,,,,,
1/1/2018 14:25,EST,Other Renewables,253,,,,,
1/1/2018 14:25,EST,Wind,430,,,,,
1/1/2018 14:25,EST,Hydro,3272,,,,,
1/1/2018 14:30,EST,Dual Fuel,5168,,,,,
1/1/2018 14:30,EST,Natural Gas,2342,,,,,
1/1/2018 14:30,EST,Nuclear,5413,,,,,
1/1/2018 14:30,EST,Other Fossil Fuels,177,,,,,
1/1/2018 14:30,EST,Other Renewables,250,,,,,
1/1/2018 14:30,EST,Wind,430,,,,,
1/1/2018 14:30,EST,Hydro,3263,,,,,
1/1/2018 14:35,EST,Dual Fuel,5156,,,,,
1/1/2018 14:35,EST,Natural Gas,2339,,,,,
1/1/2018 14:35,EST,Nuclear,5412,,,,,
1/1/2018 14:35,EST,Other Fossil Fuels,176,,,,,
1/1/2018 14:35,EST,Other Renewables,252,,,,,
1/1/2018 14:35,EST,Wind,422,,,,,
1/1/2018 14:35,EST,Hydro,3249,,,,,
1/1/2018 14:40,EST,Dual Fuel,5077,,,,,
1/1/2018 14:40,EST,Natural Gas,2337,,,,,
1/1/2018 14:40,EST,Nuclear,5413,,,,,
1/1/2018 14:40,EST,Other Fossil Fuels,199,,,,,
1/1/2018 14:40,EST,Other Renewables,257,,,,,
1/1/2018 14:40,EST,Wind,427,,,,,
1/1/2018 14:40,EST,Hydro,3285,,,,,
1/1/2018 14:45,EST,Dual Fuel,5048,,,,,
1/1/2018 14:45,EST,Natural Gas,2340,,,,,
1/1/2018 14:45,EST,Nuclear,5413,,,,,
1/1/2018 14:45,EST,Other Fossil Fuels,230,,,,,
1/1/2018 14:45,EST,Other Renewables,254,,,,,
1/1/2018 14:45,EST,Wind,424,,,,,
1/1/2018 14:45,EST,Hydro,3271,,,,,
1/1/2018 14:50,EST,Dual Fuel,5038,,,,,
1/1/2018 14:50,EST,Natural Gas,2344,,,,,
1/1/2018 14:50,EST,Nuclear,5411,,,,,
1/1/2018 14:50,EST,Other Fossil Fuels,230,,,,,
1/1/2018 14:50,EST,Other Renewables,255,,,,,
1/1/2018 14:50,EST,Wind,416,,,,,
1/1/2018 14:50,EST,Hydro,3298,,,,,
1/1/2018 14:55,EST,Dual Fuel,5044,,,,,
1/1/2018 14:55,EST,Natural Gas,2344,,,,,
1/1/2018 14:55,EST,Nuclear,5411,,,,,
1/1/2018 14:55,EST,Other Fossil Fuels,230,,,,,
1/1/2018 14:55,EST,Other Renewables,254,,,,,
1/1/2018 14:55,EST,Wind,409,,,,,
1/1/2018 14:55,EST,Hydro,3330,,,,,
1/1/2018 15:00,EST,Dual Fuel,5040,,,,,
1/1/2018 15:00,EST,Natural Gas,2340,,,,,
1/1/2018 15:00,EST,Nuclear,5411,,,,,
1/1/2018 15:00,EST,Other Fossil Fuels,230,,,,,
1/1/2018 15:00,EST,Other Renewables,253,,,,,
1/1/2018 15:00,EST,Wind,409,,,,,
1/1/2018 15:00,EST,Hydro,3349,,,,,
1/1/2018 15:05,EST,Dual Fuel,5088,,,,,
1/1/2018 15:05,EST,Natural Gas,2354,,,,,
1/1/2018 15:05,EST,Nuclear,5410,,,,,
1/1/2018 15:05,EST,Other Fossil Fuels,231,,,,,
1/1/2018 15:05,EST,Other Renewables,258,,,,,
1/1/2018 15:05,EST,Wind,412,,,,,
1/1/2018 15:05,EST,Hydro,3428,,,,,
1/1/2018 15:10,EST,Dual Fuel,5103,,,,,
1/1/2018 15:10,EST,Natural Gas,2408,,,,,
1/1/2018 15:10,EST,Nuclear,5412,,,,,
1/1/2018 15:10,EST,Other Fossil Fuels,231,,,,,
1/1/2018 15:10,EST,Other Renewables,260,,,,,
1/1/2018 15:10,EST,Wind,425,,,,,
1/1/2018 15:10,EST,Hydro,3493,,,,,
1/1/2018 15:15,EST,Dual Fuel,5071,,,,,
1/1/2018 15:15,EST,Natural Gas,2460,,,,,
1/1/2018 15:15,EST,Nuclear,5410,,,,,
1/1/2018 15:15,EST,Other Fossil Fuels,231,,,,,
1/1/2018 15:15,EST,Other Renewables,255,,,,,
1/1/2018 15:15,EST,Wind,415,,,,,
1/1/2018 15:15,EST,Hydro,3502,,,,,
1/1/2018 15:20,EST,Dual Fuel,5006,,,,,
1/1/2018 15:20,EST,Natural Gas,2467,,,,,
1/1/2018 15:20,EST,Nuclear,5410,,,,,
1/1/2018 15:20,EST,Other Fossil Fuels,232,,,,,
1/1/2018 15:20,EST,Other Renewables,256,,,,,
1/1/2018 15:20,EST,Wind,421,,,,,
1/1/2018 15:20,EST,Hydro,3520,,,,,
1/1/2018 15:25,EST,Dual Fuel,5003,,,,,
1/1/2018 15:25,EST,Natural Gas,2516,,,,,
1/1/2018 15:25,EST,Nuclear,5413,,,,,
1/1/2018 15:25,EST,Other Fossil Fuels,231,,,,,
1/1/2018 15:25,EST,Other Renewables,252,,,,,
1/1/2018 15:25,EST,Wind,418,,,,,
1/1/2018 15:25,EST,Hydro,3549,,,,,
1/1/2018 15:30,EST,Dual Fuel,5011,,,,,
1/1/2018 15:30,EST,Natural Gas,2544,,,,,
1/1/2018 15:30,EST,Nuclear,5408,,,,,
1/1/2018 15:30,EST,Other Fossil Fuels,230,,,,,
1/1/2018 15:30,EST,Other Renewables,257,,,,,
1/1/2018 15:30,EST,Wind,418,,,,,
1/1/2018 15:30,EST,Hydro,3528,,,,,
1/1/2018 15:35,EST,Dual Fuel,5071,,,,,
1/1/2018 15:35,EST,Natural Gas,2493,,,,,
1/1/2018 15:35,EST,Nuclear,5410,,,,,
1/1/2018 15:35,EST,Other Fossil Fuels,231,,,,,
1/1/2018 15:35,EST,Other Renewables,261,,,,,
1/1/2018 15:35,EST,Wind,403,,,,,
1/1/2018 15:35,EST,Hydro,3558,,,,,
1/1/2018 15:40,EST,Dual Fuel,5140,,,,,
1/1/2018 15:40,EST,Natural Gas,2518,,,,,
1/1/2018 15:40,EST,Nuclear,5411,,,,,
1/1/2018 15:40,EST,Other Fossil Fuels,230,,,,,
1/1/2018 15:40,EST,Other Renewables,261,,,,,
1/1/2018 15:40,EST,Wind,394,,,,,
1/1/2018 15:40,EST,Hydro,3581,,,,,
1/1/2018 15:45,EST,Dual Fuel,5217,,,,,
1/1/2018 15:45,EST,Natural Gas,2564,,,,,
1/1/2018 15:45,EST,Nuclear,5410,,,,,
1/1/2018 15:45,EST,Other Fossil Fuels,230,,,,,
1/1/2018 15:45,EST,Other Renewables,254,,,,,
1/1/2018 15:45,EST,Wind,388,,,,,
1/1/2018 15:45,EST,Hydro,3514,,,,,
1/1/2018 15:50,EST,Dual Fuel,5310,,,,,
1/1/2018 15:50,EST,Natural Gas,2553,,,,,
1/1/2018 15:50,EST,Nuclear,5411,,,,,
1/1/2018 15:50,EST,Other Fossil Fuels,231,,,,,
1/1/2018 15:50,EST,Other Renewables,253,,,,,
1/1/2018 15:50,EST,Wind,389,,,,,
1/1/2018 15:50,EST,Hydro,3522,,,,,
1/1/2018 15:55,EST,Dual Fuel,5336,,,,,
1/1/2018 15:55,EST,Natural Gas,2608,,,,,
1/1/2018 15:55,EST,Nuclear,5411,,,,,
1/1/2018 15:55,EST,Other Fossil Fuels,233,,,,,
1/1/2018 15:55,EST,Other Renewables,259,,,,,
1/1/2018 15:55,EST,Wind,385,,,,,
1/1/2018 15:55,EST,Hydro,3543,,,,,
1/1/2018 16:00,EST,Dual Fuel,5389,,,,,
1/1/2018 16:00,EST,Natural Gas,2680,,,,,
1/1/2018 16:00,EST,Nuclear,5411,,,,,
1/1/2018 16:00,EST,Other Fossil Fuels,234,,,,,
1/1/2018 16:00,EST,Other Renewables,264,,,,,
1/1/2018 16:00,EST,Wind,384,,,,,
1/1/2018 16:00,EST,Hydro,3572,,,,,
1/1/2018 16:05,EST,Dual Fuel,5483,,,,,
1/1/2018 16:05,EST,Natural Gas,2779,,,,,
1/1/2018 16:05,EST,Nuclear,5412,,,,,
1/1/2018 16:05,EST,Other Fossil Fuels,254,,,,,
1/1/2018 16:05,EST,Other Renewables,262,,,,,
1/1/2018 16:05,EST,Wind,394,,,,,
1/1/2018 16:05,EST,Hydro,3652,,,,,
1/1/2018 16:10,EST,Dual Fuel,5661,,,,,
1/1/2018 16:10,EST,Natural Gas,2838,,,,,
1/1/2018 16:10,EST,Nuclear,5410,,,,,
1/1/2018 16:10,EST,Other Fossil Fuels,273,,,,,
1/1/2018 16:10,EST,Other Renewables,259,,,,,
1/1/2018 16:10,EST,Wind,396,,,,,
1/1/2018 16:10,EST,Hydro,3750,,,,,
1/1/2018 16:15,EST,Dual Fuel,5685,,,,,
1/1/2018 16:15,EST,Natural Gas,2876,,,,,
1/1/2018 16:15,EST,Nuclear,5412,,,,,
1/1/2018 16:15,EST,Other Fossil Fuels,284,,,,,
1/1/2018 16:15,EST,Other Renewables,261,,,,,
1/1/2018 16:15,EST,Wind,411,,,,,
1/1/2018 16:15,EST,Hydro,3809,,,,,
1/1/2018 16:20,EST,Dual Fuel,5800,,,,,
1/1/2018 16:20,EST,Natural Gas,2884,,,,,
1/1/2018 16:20,EST,Nuclear,5412,,,,,
1/1/2018 16:20,EST,Other Fossil Fuels,305,,,,,
1/1/2018 16:20,EST,Other Renewables,258,,,,,
1/1/2018 16:20,EST,Wind,417,,,,,
1/1/2018 16:20,EST,Hydro,3830,,,,,
1/1/2018 16:25,EST,Dual Fuel,5898,,,,,
1/1/2018 16:25,EST,Natural Gas,2880,,,,,
1/1/2018 16:25,EST,Nuclear,5410,,,,,
1/1/2018 16:25,EST,Other Fossil Fuels,318,,,,,
1/1/2018 16:25,EST,Other Renewables,257,,,,,
1/1/2018 16:25,EST,Wind,432,,,,,
1/1/2018 16:25,EST,Hydro,3826,,,,,
1/1/2018 16:30,EST,Dual Fuel,5952,,,,,
1/1/2018 16:30,EST,Natural Gas,2873,,,,,
1/1/2018 16:30,EST,Nuclear,5410,,,,,
1/1/2018 16:30,EST,Other Fossil Fuels,322,,,,,
1/1/2018 16:30,EST,Other Renewables,257,,,,,
1/1/2018 16:30,EST,Wind,445,,,,,
1/1/2018 16:30,EST,Hydro,3900,,,,,
1/1/2018 16:35,EST,Dual Fuel,5875,,,,,
1/1/2018 16:35,EST,Natural Gas,2874,,,,,
1/1/2018 16:35,EST,Nuclear,5410,,,,,
1/1/2018 16:35,EST,Other Fossil Fuels,324,,,,,
1/1/2018 16:35,EST,Other Renewables,261,,,,,
1/1/2018 16:35,EST,Wind,452,,,,,
1/1/2018 16:35,EST,Hydro,4004,,,,,
1/1/2018 16:40,EST,Dual Fuel,5823,,,,,
1/1/2018 16:40,EST,Natural Gas,2877,,,,,
1/1/2018 16:40,EST,Nuclear,5410,,,,,
1/1/2018 16:40,EST,Other Fossil Fuels,316,,,,,
1/1/2018 16:40,EST,Other Renewables,261,,,,,
1/1/2018 16:40,EST,Wind,472,,,,,
1/1/2018 16:40,EST,Hydro,4005,,,,,
1/1/2018 16:45,EST,Dual Fuel,5879,,,,,
1/1/2018 16:45,EST,Natural Gas,2881,,,,,
1/1/2018 16:45,EST,Nuclear,5411,,,,,
1/1/2018 16:45,EST,Other Fossil Fuels,322,,,,,
1/1/2018 16:45,EST,Other Renewables,261,,,,,
1/1/2018 16:45,EST,Wind,482,,,,,
1/1/2018 16:45,EST,Hydro,4051,,,,,
1/1/2018 16:50,EST,Dual Fuel,5901,,,,,
1/1/2018 16:50,EST,Natural Gas,2879,,,,,
1/1/2018 16:50,EST,Nuclear,5411,,,,,
1/1/2018 16:50,EST,Other Fossil Fuels,329,,,,,
1/1/2018 16:50,EST,Other Renewables,259,,,,,
1/1/2018 16:50,EST,Wind,488,,,,,
1/1/2018 16:50,EST,Hydro,4068,,,,,
1/1/2018 16:55,EST,Dual Fuel,5946,,,,,
1/1/2018 16:55,EST,Natural Gas,2876,,,,,
1/1/2018 16:55,EST,Nuclear,5408,,,,,
1/1/2018 16:55,EST,Other Fossil Fuels,376,,,,,
1/1/2018 16:55,EST,Other Renewables,263,,,,,
1/1/2018 16:55,EST,Wind,486,,,,,
1/1/2018 16:55,EST,Hydro,4068,,,,,
1/1/2018 17:00,EST,Dual Fuel,6027,,,,,
1/1/2018 17:00,EST,Natural Gas,2923,,,,,
1/1/2018 17:00,EST,Nuclear,5410,,,,,
1/1/2018 17:00,EST,Other Fossil Fuels,519,,,,,
1/1/2018 17:00,EST,Other Renewables,261,,,,,
